primary_key,Club
57139,"CLUB111"
57161,"CLUB111"
57163,"CLUB118"
57182,"CLUB221"
57192,"CLUB233"
57197,"CLUB123"
57206,"CLUB105"
57210,"CLUB501"
57211,"CLUB105"
57222,"CLUB129"
57252,"CLUB107"
57263,"CLUB132"
57314,"CLUB602"
57355,"CLUB403"
57409,"CLUB604"
57417,"CLUB101"
57418,"CLUB131"
57429,"CLUB501"
57440,"CLUB242"
57529,"CLUB128"
57530,"CLUB410"
57555,"CLUB107"
57611,"CLUB503"
57615,"CLUB108"
57651,"CLUB132"
57679,"CLUB107"
57732,"CLUB111"
57739,"CLUB111"
57766,"CLUB117"
57767,"CLUB122"
57780,"CLUB111"
57804,"CLUB237"
57828,"CLUB252"
57841,"CLUB218"
57846,"CLUB109"
57864,"CLUB132"
57948,"CLUB410"
57965,"CLUB118"
57968,"CLUB111"
57970,"CLUB413"
57987,"CLUB242"
57998,"CLUB403"
58008,"CLUB123"
58009,"CLUB132"
58020,"CLUB413"
58025,"CLUB103"
58037,"CLUB413"
58124,"CLUB218"
58125,"CLUB219"
58133,"CLUB242"
58139,"CLUB410"
58140,"CLUB113"
58159,"CLUB111"
58210,"CLUB124"
58234,"CLUB103"
58235,"CLUB132"
58243,"CLUB132"
58249,"CLUB125"
58256,"CLUB119"
58257,"CLUB111"
58263,"CLUB245"
58268,"CLUB108"
58274,"CLUB413"
58305,"CLUB401"
58306,"CLUB413"
58328,"CLUB254"
58345,"CLUB242"
58357,"CLUB413"
58371,"CLUB106"
58413,"CLUB133"
58460,"CLUB413"
58477,"CLUB503"
58484,"CLUB111"
58498,"CLUB101"
58505,"CLUB604"
58511,"CLUB133"
58515,"CLUB108"
58530,"CLUB119"
58535,"CLUB420"
58536,"CLUB420"
58542,"CLUB121"
58543,"CLUB413"
58561,"CLUB233"
58588,"CLUB242"
58602,"CLUB105"
58673,"CLUB108"
58679,"CLUB233"
58680,"CLUB123"
58687,"CLUB115"
58717,"CLUB125"
58735,"CLUB413"
58736,"CLUB420"
58746,"CLUB402"
58756,"CLUB111"
58765,"CLUB119"
58766,"CLUB117"
58798,"CLUB124"
58825,"CLUB413"
58841,"CLUB403"
58842,"CLUB101"
58864,"CLUB245"
58894,"CLUB413"
58908,"CLUB213"
58915,"CLUB221"
58929,"CLUB111"
58939,"CLUB123"
58950,"CLUB133"
58968,"CLUB123"
58988,"CLUB241"
58992,"CLUB105"
58995,"CLUB219"
58997,"CLUB115"
58999,"CLUB604"
59015,"CLUB245"
59019,"CLUB212"
59031,"CLUB105"
59041,"CLUB115"
59050,"CLUB132"
59066,"CLUB133"
59069,"CLUB123"
59073,"CLUB128"
59097,"CLUB252"
59098,"CLUB503"
59112,"CLUB134"
59129,"CLUB261"
59149,"CLUB252"
59150,"CLUB111"
59152,"CLUB417"
59180,"CLUB133"
59181,"CLUB105"
59218,"CLUB210"
59220,"CLUB134"
59234,"CLUB111"
59261,"CLUB111"
59330,"CLUB221"
59340,"CLUB241"
59350,"CLUB123"
59368,"CLUB133"
59384,"CLUB132"
59388,"CLUB111"
59413,"CLUB133"
59415,"CLUB133"
59426,"CLUB401"
59431,"CLUB109"
59432,"CLUB420"
59447,"CLUB111"
59452,"CLUB132"
59456,"CLUB115"
59464,"CLUB111"
59476,"CLUB503"
59487,"CLUB245"
59503,"CLUB402"
59520,"CLUB241"
59521,"CLUB111"
59545,"CLUB105"
59571,"CLUB109"
59575,"CLUB242"
59609,"CLUB242"
59619,"CLUB115"
59629,"CLUB111"
59639,"CLUB133"
59648,"CLUB105"
59657,"CLUB413"
59680,"CLUB135"
59694,"CLUB123"
59720,"CLUB245"
59738,"CLUB125"
59742,"CLUB118"
59808,"CLUB129"
59819,"CLUB105"
59825,"CLUB108"
59837,"CLUB404"
59850,"CLUB133"
59869,"CLUB108"
59872,"CLUB233"
59892,"CLUB111"
59897,"CLUB417"
59914,"CLUB109"
59928,"CLUB134"
59932,"CLUB413"
59944,"CLUB413"
59946,"CLUB132"
59954,"CLUB402"
59965,"CLUB204"
59973,"CLUB105"
59999,"CLUB115"
60001,"CLUB604"
60006,"CLUB233"
60022,"CLUB219"
60024,"CLUB413"
60030,"CLUB132"
60033,"CLUB109"
60068,"CLUB123"
60075,"CLUB123"
60081,"CLUB101"
60084,"CLUB117"
60093,"CLUB242"
60128,"CLUB503"
60129,"CLUB402"
60135,"CLUB101"
60149,"CLUB401"
60181,"CLUB133"
60213,"CLUB202"
60224,"CLUB242"
60232,"CLUB210"
60237,"CLUB218"
60285,"CLUB118"
60289,"CLUB604"
60313,"CLUB242"
60317,"CLUB134"
60349,"CLUB219"
60350,"CLUB125"
60355,"CLUB115"
60364,"CLUB503"
60386,"CLUB413"
60393,"CLUB242"
60425,"CLUB132"
60426,"CLUB111"
60448,"CLUB413"
60535,"CLUB211"
60539,"CLUB402"
60549,"CLUB402"
60558,"CLUB242"
60578,"CLUB125"
60589,"CLUB133"
60592,"CLUB249"
60603,"CLUB101"
60606,"CLUB254"
60624,"CLUB501"
60654,"CLUB242"
60661,"CLUB242"
60664,"CLUB413"
60672,"CLUB503"
60674,"CLUB243"
60702,"CLUB125"
60753,"CLUB402"
60782,"CLUB245"
60792,"CLUB101"
60803,"CLUB111"
60839,"CLUB211"
60841,"CLUB407"
60867,"CLUB245"
60888,"CLUB133"
60911,"CLUB219"
60931,"CLUB119"
60932,"CLUB123"
60938,"CLUB245"
60989,"CLUB132"
61018,"CLUB105"
61023,"CLUB109"
61027,"CLUB106"
61057,"CLUB111"
61063,"CLUB132"
61083,"CLUB111"
61093,"CLUB111"
61099,"CLUB114"
61158,"CLUB111"
61165,"CLUB111"
61188,"CLUB105"
61216,"CLUB115"
61231,"CLUB401"
61238,"CLUB604"
61243,"CLUB111"
61276,"CLUB111"
61305,"CLUB101"
61323,"CLUB111"
61330,"CLUB105"
61346,"CLUB111"
61349,"CLUB124"
61363,"CLUB117"
61378,"CLUB111"
61398,"CLUB110"
61400,"CLUB402"
61414,"CLUB117"
61416,"CLUB119"
61455,"CLUB109"
61462,"CLUB604"
61465,"CLUB115"
61467,"CLUB123"
61473,"CLUB111"
61482,"CLUB111"
61495,"CLUB135"
61508,"CLUB420"
61537,"CLUB122"
61548,"CLUB221"
61564,"CLUB117"
61583,"CLUB402"
61615,"CLUB242"
61618,"CLUB420"
61623,"CLUB403"
61633,"CLUB604"
61637,"CLUB111"
61640,"CLUB115"
61641,"CLUB245"
61653,"CLUB401"
61655,"CLUB105"
61685,"CLUB103"
61719,"CLUB242"
61721,"CLUB111"
61731,"CLUB111"
61745,"CLUB111"
61766,"CLUB121"
61781,"CLUB111"
61782,"CLUB119"
61792,"CLUB249"
61882,"CLUB133"
61895,"CLUB125"
61901,"CLUB220"
61939,"CLUB123"
61940,"CLUB604"
61943,"CLUB410"
61952,"CLUB109"
61965,"CLUB111"
61977,"CLUB111"
61980,"CLUB242"
61983,"CLUB604"
61987,"CLUB105"
61998,"CLUB111"
62020,"CLUB111"
62035,"CLUB117"
62043,"CLUB109"
62063,"CLUB111"
62079,"CLUB105"
62081,"CLUB111"
62085,"CLUB202"
62086,"CLUB119"
62117,"CLUB111"
62162,"CLUB202"
62169,"CLUB249"
62213,"CLUB604"
62246,"CLUB109"
62279,"CLUB403"
62284,"CLUB125"
62319,"CLUB132"
62342,"CLUB109"
62350,"CLUB119"
62365,"CLUB604"
62369,"CLUB420"
62378,"CLUB102"
62394,"CLUB604"
62409,"CLUB132"
62437,"CLUB132"
62446,"CLUB105"
62457,"CLUB135"
62461,"CLUB111"
62500,"CLUB123"
62519,"CLUB132"
62530,"CLUB264"
62533,"CLUB132"
62554,"CLUB220"
62556,"CLUB128"
62559,"CLUB410"
62631,"CLUB604"
62641,"CLUB111"
62644,"CLUB109"
62664,"CLUB213"
62728,"CLUB123"
62731,"CLUB221"
62767,"CLUB233"
62768,"CLUB103"
62781,"CLUB111"
62785,"CLUB105"
62818,"CLUB115"
62819,"CLUB105"
62851,"CLUB123"
62875,"CLUB109"
62886,"CLUB123"
62909,"CLUB123"
62920,"CLUB111"
62961,"CLUB135"
62970,"CLUB117"
62978,"CLUB242"
62982,"CLUB121"
62996,"CLUB123"
63000,"CLUB132"
63003,"CLUB111"
63005,"CLUB111"
63008,"CLUB111"
63079,"CLUB249"
63080,"CLUB125"
63096,"CLUB111"
63103,"CLUB258"
63113,"CLUB111"
63166,"CLUB135"
63171,"CLUB111"
63194,"CLUB107"
63248,"CLUB103"
63278,"CLUB402"
63303,"CLUB251"
63357,"CLUB132"
63383,"CLUB109"
63421,"CLUB111"
63460,"CLUB115"
63491,"CLUB111"
63493,"CLUB111"
63517,"CLUB420"
63536,"CLUB604"
63542,"CLUB111"
63563,"CLUB103"
63566,"CLUB111"
63589,"CLUB111"
63606,"CLUB410"
63633,"CLUB111"
63642,"CLUB121"
63645,"CLUB109"
63647,"CLUB123"
63693,"CLUB111"
63711,"CLUB115"
63718,"CLUB107"
63719,"CLUB201"
63731,"CLUB111"
63743,"CLUB402"
63745,"CLUB117"
63762,"CLUB261"
63763,"CLUB103"
63767,"CLUB109"
63776,"CLUB111"
63786,"CLUB402"
63790,"CLUB111"
63812,"CLUB107"
63813,"CLUB204"
63826,"CLUB403"
63832,"CLUB221"
63842,"CLUB222"
63851,"CLUB123"
63888,"CLUB410"
63928,"CLUB111"
63941,"CLUB109"
63975,"CLUB111"
63989,"CLUB109"
64020,"CLUB129"
64024,"CLUB105"
64064,"CLUB103"
64083,"CLUB211"
64084,"CLUB133"
64089,"CLUB117"
64101,"CLUB115"
64109,"CLUB211"
64117,"CLUB111"
64121,"CLUB134"
64126,"CLUB133"
64222,"CLUB103"
64230,"CLUB404"
64235,"CLUB245"
64241,"CLUB209"
64246,"CLUB119"
64249,"CLUB245"
64272,"CLUB111"
64281,"CLUB402"
64299,"CLUB111"
64346,"CLUB134"
64347,"CLUB605"
64362,"CLUB135"
64365,"CLUB119"
64392,"CLUB111"
64401,"CLUB245"
64408,"CLUB111"
64445,"CLUB123"
64470,"CLUB602"
64488,"CLUB245"
64609,"CLUB128"
64613,"CLUB219"
64616,"CLUB133"
64642,"CLUB601"
64646,"CLUB132"
64662,"CLUB103"
64665,"CLUB211"
64668,"CLUB601"
64696,"CLUB109"
64724,"CLUB124"
64756,"CLUB117"
64757,"CLUB218"
64782,"CLUB257"
64793,"CLUB221"
64808,"CLUB121"
64812,"CLUB402"
64819,"CLUB402"
64823,"CLUB129"
64827,"CLUB252"
64830,"CLUB101"
64839,"CLUB109"
64847,"CLUB105"
64855,"CLUB604"
64859,"CLUB111"
64876,"CLUB111"
64881,"CLUB123"
64891,"CLUB133"
64922,"CLUB112"
64927,"CLUB601"
64959,"CLUB132"
64968,"CLUB601"
64982,"CLUB404"
64986,"CLUB136"
65010,"CLUB604"
65043,"CLUB105"
65088,"CLUB111"
65099,"CLUB601"
65112,"CLUB105"
65130,"CLUB503"
65206,"CLUB132"
65211,"CLUB503"
65244,"CLUB115"
65267,"CLUB132"
65330,"CLUB402"
65333,"CLUB132"
65349,"CLUB123"
65359,"CLUB257"
65407,"CLUB101"
65408,"CLUB604"
65476,"CLUB601"
65478,"CLUB601"
65489,"CLUB123"
65496,"CLUB111"
65507,"CLUB105"
65537,"CLUB601"
65541,"CLUB132"
65555,"CLUB254"
65557,"CLUB254"
65559,"CLUB402"
65571,"CLUB602"
65632,"CLUB123"
65647,"CLUB604"
65668,"CLUB123"
65747,"CLUB129"
65753,"CLUB132"
65754,"CLUB105"
65756,"CLUB402"
65763,"CLUB111"
65768,"CLUB111"
65815,"CLUB123"
65839,"CLUB136"
65842,"CLUB111"
65890,"CLUB109"
65937,"CLUB129"
65943,"CLUB134"
65950,"CLUB111"
65953,"CLUB134"
65964,"CLUB402"
65965,"CLUB111"
65974,"CLUB124"
65977,"CLUB111"
65978,"CLUB404"
65990,"CLUB245"
65994,"CLUB107"
66018,"CLUB601"
66023,"CLUB115"
66030,"CLUB113"
66052,"CLUB133"
66069,"CLUB126"
66076,"CLUB404"
66085,"CLUB117"
66090,"CLUB111"
66091,"CLUB221"
66094,"CLUB105"
66133,"CLUB111"
66157,"CLUB123"
66179,"CLUB402"
66193,"CLUB111"
66199,"CLUB132"
66220,"CLUB402"
66226,"CLUB602"
66280,"CLUB604"
66284,"CLUB603"
66286,"CLUB134"
66348,"CLUB413"
66399,"CLUB248"
66402,"CLUB202"
66404,"CLUB212"
66412,"CLUB109"
66419,"CLUB111"
66424,"CLUB127"
66440,"CLUB211"
66463,"CLUB134"
66465,"CLUB111"
66479,"CLUB136"
66481,"CLUB111"
66489,"CLUB417"
66542,"CLUB245"
66559,"CLUB109"
66565,"CLUB221"
66575,"CLUB111"
66594,"CLUB401"
66647,"CLUB410"
66657,"CLUB258"
66687,"CLUB211"
66693,"CLUB113"
66718,"CLUB132"
66720,"CLUB111"
66740,"CLUB132"
66747,"CLUB132"
66761,"CLUB237"
66766,"CLUB123"
66768,"CLUB103"
66773,"CLUB132"
66776,"CLUB134"
66784,"CLUB123"
66801,"CLUB119"
66804,"CLUB601"
66813,"CLUB205"
66874,"CLUB123"
66889,"CLUB242"
66899,"CLUB601"
66908,"CLUB125"
66941,"CLUB602"
66965,"CLUB101"
66972,"CLUB212"
66983,"CLUB111"
67008,"CLUB103"
67030,"CLUB251"
67031,"CLUB206"
67037,"CLUB111"
67038,"CLUB123"
67074,"CLUB111"
67084,"CLUB111"
67092,"CLUB123"
67101,"CLUB138"
67106,"CLUB245"
67125,"CLUB136"
67141,"CLUB111"
67152,"CLUB125"
67180,"CLUB103"
67201,"CLUB129"
67219,"CLUB132"
67223,"CLUB111"
67228,"CLUB126"
67238,"CLUB115"
67283,"CLUB233"
67308,"CLUB204"
67311,"CLUB604"
67313,"CLUB108"
67346,"CLUB109"
67347,"CLUB111"
67364,"CLUB124"
67386,"CLUB233"
67448,"CLUB410"
67464,"CLUB242"
67469,"CLUB604"
67471,"CLUB115"
67559,"CLUB109"
67580,"CLUB211"
67593,"CLUB219"
67599,"CLUB245"
67606,"CLUB410"
67637,"CLUB410"
67650,"CLUB111"
67656,"CLUB219"
67657,"CLUB402"
67673,"CLUB135"
67685,"CLUB113"
67738,"CLUB133"
67740,"CLUB121"
67747,"CLUB201"
67763,"CLUB402"
67779,"CLUB242"
67783,"CLUB242"
67819,"CLUB111"
67824,"CLUB103"
67856,"CLUB111"
67872,"CLUB111"
67883,"CLUB221"
67907,"CLUB404"
67910,"CLUB267"
67920,"CLUB133"
67941,"CLUB111"
67954,"CLUB129"
67958,"CLUB503"
67975,"CLUB115"
67979,"CLUB221"
67983,"CLUB242"
67998,"CLUB402"
68063,"CLUB111"
68080,"CLUB410"
68123,"CLUB121"
68137,"CLUB402"
68163,"CLUB202"
68213,"CLUB111"
68215,"CLUB133"
68224,"CLUB402"
68228,"CLUB261"
68231,"CLUB404"
68238,"CLUB123"
68253,"CLUB111"
68255,"CLUB134"
68261,"CLUB111"
68279,"CLUB133"
68328,"CLUB111"
68336,"CLUB242"
68343,"CLUB245"
68349,"CLUB124"
68362,"CLUB410"
68378,"CLUB129"
68386,"CLUB212"
68400,"CLUB202"
68402,"CLUB111"
68404,"CLUB115"
68406,"CLUB111"
68452,"CLUB124"
68469,"CLUB602"
68473,"CLUB134"
68474,"CLUB404"
68481,"CLUB111"
68482,"CLUB124"
68497,"CLUB127"
68499,"CLUB109"
68515,"CLUB602"
68518,"CLUB133"
68524,"CLUB111"
68539,"CLUB402"
68579,"CLUB122"
68582,"CLUB242"
68588,"CLUB249"
68601,"CLUB101"
68637,"CLUB402"
68646,"CLUB103"
68649,"CLUB111"
68660,"CLUB132"
68687,"CLUB109"
68693,"CLUB402"
68726,"CLUB111"
68728,"CLUB105"
68732,"CLUB109"
68772,"CLUB115"
68779,"CLUB111"
68784,"CLUB402"
68801,"CLUB602"
68807,"CLUB109"
68816,"CLUB503"
68819,"CLUB245"
68830,"CLUB602"
68834,"CLUB105"
68880,"CLUB132"
68897,"CLUB109"
68908,"CLUB402"
68909,"CLUB410"
68910,"CLUB243"
68925,"CLUB404"
68955,"CLUB242"
68967,"CLUB217"
68994,"CLUB413"
69016,"CLUB111"
69020,"CLUB125"
69022,"CLUB243"
69055,"CLUB111"
69056,"CLUB242"
69076,"CLUB132"
69095,"CLUB109"
69096,"CLUB111"
69110,"CLUB212"
69112,"CLUB103"
69123,"CLUB111"
69132,"CLUB115"
69137,"CLUB218"
69161,"CLUB121"
69167,"CLUB111"
69192,"CLUB402"
69196,"CLUB402"
69216,"CLUB134"
69226,"CLUB604"
69230,"CLUB402"
69237,"CLUB121"
69242,"CLUB401"
69243,"CLUB245"
69251,"CLUB604"
69254,"CLUB211"
69264,"CLUB133"
69310,"CLUB112"
69370,"CLUB111"
69394,"CLUB402"
69418,"CLUB258"
69424,"CLUB115"
69427,"CLUB109"
69435,"CLUB132"
69449,"CLUB121"
69452,"CLUB221"
69459,"CLUB111"
69460,"CLUB401"
69462,"CLUB402"
69468,"CLUB402"
69475,"CLUB258"
69476,"CLUB101"
69487,"CLUB258"
69496,"CLUB202"
69500,"CLUB404"
69508,"CLUB243"
69510,"CLUB132"
69512,"CLUB401"
69522,"CLUB108"
69524,"CLUB112"
69525,"CLUB604"
69534,"CLUB111"
69536,"CLUB258"
69542,"CLUB121"
69553,"CLUB501"
69558,"CLUB245"
69626,"CLUB410"
69643,"CLUB401"
69671,"CLUB109"
69688,"CLUB401"
69689,"CLUB209"
69692,"CLUB402"
69705,"CLUB125"
69727,"CLUB121"
69742,"CLUB105"
69748,"CLUB133"
69750,"CLUB602"
69784,"CLUB111"
69792,"CLUB242"
69814,"CLUB218"
69830,"CLUB113"
69844,"CLUB132"
69854,"CLUB420"
69875,"CLUB404"
69878,"CLUB264"
69884,"CLUB420"
69887,"CLUB123"
69898,"CLUB123"
69902,"CLUB413"
69908,"CLUB135"
69912,"CLUB211"
69930,"CLUB121"
69935,"CLUB123"
69959,"CLUB132"
70010,"CLUB111"
70013,"CLUB221"
70055,"CLUB123"
70082,"CLUB105"
70083,"CLUB218"
70099,"CLUB132"
70114,"CLUB413"
70117,"CLUB604"
70137,"CLUB111"
70165,"CLUB258"
70166,"CLUB121"
70193,"CLUB245"
70194,"CLUB245"
70197,"CLUB132"
70204,"CLUB123"
70220,"CLUB403"
70223,"CLUB111"
70232,"CLUB123"
70275,"CLUB401"
70279,"CLUB218"
70280,"CLUB403"
70281,"CLUB117"
70289,"CLUB132"
70294,"CLUB125"
70322,"CLUB221"
70336,"CLUB602"
70343,"CLUB401"
70347,"CLUB123"
70351,"CLUB401"
70362,"CLUB111"
70372,"CLUB101"
70374,"CLUB221"
70424,"CLUB111"
70430,"CLUB410"
70437,"CLUB115"
70444,"CLUB108"
70457,"CLUB135"
70473,"CLUB403"
70485,"CLUB105"
70506,"CLUB112"
70517,"CLUB402"
70529,"CLUB101"
70531,"CLUB103"
70549,"CLUB131"
70553,"CLUB123"
70556,"CLUB413"
70562,"CLUB101"
70593,"CLUB119"
70637,"CLUB132"
70647,"CLUB111"
70664,"CLUB602"
70690,"CLUB113"
70697,"CLUB258"
70706,"CLUB111"
70709,"CLUB123"
70717,"CLUB221"
70726,"CLUB245"
70728,"CLUB605"
70753,"CLUB405"
70776,"CLUB115"
70786,"CLUB401"
70796,"CLUB123"
70808,"CLUB102"
70828,"CLUB401"
70864,"CLUB135"
70868,"CLUB211"
70882,"CLUB115"
70884,"CLUB101"
70894,"CLUB131"
70927,"CLUB211"
70938,"CLUB403"
70941,"CLUB403"
70959,"CLUB212"
70968,"CLUB103"
71030,"CLUB111"
71078,"CLUB105"
71091,"CLUB603"
71117,"CLUB401"
71138,"CLUB134"
71168,"CLUB123"
71223,"CLUB123"
71226,"CLUB410"
71272,"CLUB118"
71281,"CLUB114"
71309,"CLUB119"
71317,"CLUB501"
71379,"CLUB123"
71388,"CLUB121"
71410,"CLUB111"
71421,"CLUB410"
71459,"CLUB602"
71471,"CLUB410"
71479,"CLUB117"
71546,"CLUB132"
71592,"CLUB418"
71614,"CLUB219"
71687,"CLUB123"
71741,"CLUB123"
71784,"CLUB127"
71791,"CLUB410"
71810,"CLUB128"
71818,"CLUB128"
71840,"CLUB410"
71841,"CLUB111"
71896,"CLUB603"
71923,"CLUB134"
71947,"CLUB123"
71948,"CLUB132"
71974,"CLUB602"
72034,"CLUB123"
72052,"CLUB202"
72133,"CLUB604"
72154,"CLUB123"
72185,"CLUB420"
72210,"CLUB123"
72249,"CLUB125"
72271,"CLUB110"
72284,"CLUB404"
72376,"CLUB123"
72389,"CLUB602"
72393,"CLUB128"
72405,"CLUB410"
72418,"CLUB602"
72422,"CLUB123"
72426,"CLUB604"
72430,"CLUB123"
72438,"CLUB603"
72459,"CLUB105"
72464,"CLUB102"
72465,"CLUB134"
72517,"CLUB132"
72549,"CLUB111"
72567,"CLUB132"
72582,"CLUB245"
72597,"CLUB112"
72629,"CLUB132"
72643,"CLUB501"
72645,"CLUB249"
72649,"CLUB106"
72667,"CLUB103"
72684,"CLUB132"
72721,"CLUB132"
72768,"CLUB413"
72772,"CLUB103"
72805,"CLUB132"
72824,"CLUB133"
72860,"CLUB136"
72863,"CLUB249"
72928,"CLUB410"
72943,"CLUB602"
72961,"CLUB206"
73033,"CLUB128"
73041,"CLUB221"
73073,"CLUB109"
73083,"CLUB418"
73148,"CLUB420"
73162,"CLUB133"
73169,"CLUB132"
73179,"CLUB603"
73189,"CLUB221"
73205,"CLUB418"
73234,"CLUB602"
73270,"CLUB132"
73336,"CLUB603"
73350,"CLUB132"
73354,"CLUB132"
73401,"CLUB410"
73456,"CLUB134"
73457,"CLUB132"
73473,"CLUB604"
73513,"CLUB103"
73565,"CLUB134"
73570,"CLUB410"
73606,"CLUB128"
73614,"CLUB121"
73661,"CLUB128"
73678,"CLUB233"
73708,"CLUB123"
73723,"CLUB128"
73787,"CLUB249"
73812,"CLUB111"
73830,"CLUB107"
73853,"CLUB249"
73860,"CLUB132"
73889,"CLUB133"
73892,"CLUB123"
73945,"CLUB604"
73951,"CLUB410"
73954,"CLUB132"
73957,"CLUB101"
73959,"CLUB123"
73975,"CLUB403"
73985,"CLUB221"
73986,"CLUB603"
74009,"CLUB604"
74013,"CLUB132"
74015,"CLUB410"
74030,"CLUB117"
74033,"CLUB417"
74057,"CLUB604"
74059,"CLUB403"
74076,"CLUB132"
74098,"CLUB221"
74120,"CLUB132"
74195,"CLUB117"
74202,"CLUB212"
74260,"CLUB117"
74269,"CLUB128"
74320,"CLUB602"
74339,"CLUB101"
74357,"CLUB133"
74424,"CLUB132"
74444,"CLUB602"
74446,"CLUB103"
74489,"CLUB117"
74508,"CLUB105"
74528,"CLUB261"
74530,"CLUB604"
74550,"CLUB111"
74551,"CLUB109"
74582,"CLUB402"
74588,"CLUB109"
74596,"CLUB407"
74598,"CLUB123"
74603,"CLUB134"
74604,"CLUB101"
74606,"CLUB132"
74614,"CLUB123"
74619,"CLUB402"
74637,"CLUB131"
74638,"CLUB205"
74656,"CLUB604"
74657,"CLUB105"
74663,"CLUB126"
74678,"CLUB115"
74687,"CLUB420"
74712,"CLUB410"
74747,"CLUB219"
74750,"CLUB131"
74761,"CLUB133"
74769,"CLUB103"
74818,"CLUB604"
74854,"CLUB111"
74866,"CLUB242"
74869,"CLUB109"
74895,"CLUB111"
74906,"CLUB101"
74919,"CLUB111"
74927,"CLUB602"
74937,"CLUB123"
74957,"CLUB407"
74959,"CLUB103"
74971,"CLUB134"
74972,"CLUB242"
74983,"CLUB123"
75019,"CLUB115"
75044,"CLUB111"
75093,"CLUB111"
75094,"CLUB101"
75104,"CLUB109"
75110,"CLUB119"
75133,"CLUB111"
75141,"CLUB134"
75143,"CLUB125"
75179,"CLUB135"
75183,"CLUB111"
75197,"CLUB410"
75198,"CLUB133"
75234,"CLUB132"
75250,"CLUB403"
75259,"CLUB102"
75274,"CLUB134"
75287,"CLUB601"
75290,"CLUB245"
75293,"CLUB403"
75321,"CLUB111"
75330,"CLUB111"
75422,"CLUB111"
75429,"CLUB420"
75438,"CLUB134"
75448,"CLUB202"
75458,"CLUB111"
75469,"CLUB111"
75508,"CLUB402"
75525,"CLUB132"
75547,"CLUB111"
75559,"CLUB121"
75575,"CLUB603"
75598,"CLUB252"
75658,"CLUB402"
75679,"CLUB134"
75689,"CLUB109"
75699,"CLUB127"
75765,"CLUB403"
75773,"CLUB402"
75799,"CLUB111"
75815,"CLUB420"
75817,"CLUB604"
75819,"CLUB258"
75839,"CLUB132"
75868,"CLUB420"
75955,"CLUB420"
76020,"CLUB128"
76021,"CLUB132"
76025,"CLUB420"
76028,"CLUB219"
76043,"CLUB105"
76060,"CLUB125"
76075,"CLUB123"
76101,"CLUB105"
76127,"CLUB123"
76207,"CLUB420"
76250,"CLUB105"
76269,"CLUB111"
76293,"CLUB113"
76296,"CLUB604"
76365,"CLUB123"
76398,"CLUB124"
76409,"CLUB402"
76421,"CLUB109"
76449,"CLUB604"
76486,"CLUB123"
76496,"CLUB126"
76529,"CLUB117"
76570,"CLUB107"
76586,"CLUB125"
76608,"CLUB115"
76668,"CLUB132"
76679,"CLUB111"
76681,"CLUB109"
76694,"CLUB111"
76728,"CLUB402"
76731,"CLUB123"
76753,"CLUB245"
76767,"CLUB113"
76773,"CLUB117"
76780,"CLUB402"
76787,"CLUB117"
76809,"CLUB111"
76830,"CLUB101"
76831,"CLUB245"
76844,"CLUB218"
76864,"CLUB111"
76869,"CLUB242"
76876,"CLUB101"
76894,"CLUB111"
76898,"CLUB134"
76903,"CLUB402"
76915,"CLUB242"
76921,"CLUB123"
76935,"CLUB117"
76936,"CLUB125"
76938,"CLUB402"
76953,"CLUB126"
76955,"CLUB402"
76963,"CLUB410"
76983,"CLUB404"
77028,"CLUB115"
77045,"CLUB133"
77050,"CLUB242"
77058,"CLUB132"
77061,"CLUB111"
77085,"CLUB413"
77090,"CLUB127"
77107,"CLUB115"
77124,"CLUB604"
77125,"CLUB132"
77133,"CLUB111"
77190,"CLUB111"
77198,"CLUB212"
77201,"CLUB402"
77204,"CLUB123"
77254,"CLUB111"
77258,"CLUB410"
77282,"CLUB111"
77290,"CLUB129"
77302,"CLUB111"
77308,"CLUB115"
77320,"CLUB103"
77331,"CLUB402"
77341,"CLUB503"
77347,"CLUB111"
77350,"CLUB109"
77398,"CLUB111"
77419,"CLUB111"
77452,"CLUB111"
77494,"CLUB115"
77495,"CLUB117"
77515,"CLUB101"
77518,"CLUB242"
77583,"CLUB101"
77597,"CLUB242"
77607,"CLUB604"
77615,"CLUB105"
77617,"CLUB111"
77627,"CLUB233"
77661,"CLUB123"
77688,"CLUB112"
77702,"CLUB228"
77727,"CLUB111"
77763,"CLUB134"
77789,"CLUB115"
77797,"CLUB402"
77799,"CLUB109"
77801,"CLUB402"
77808,"CLUB109"
77821,"CLUB402"
77850,"CLUB134"
77878,"CLUB219"
77907,"CLUB402"
77926,"CLUB402"
77937,"CLUB124"
77968,"CLUB218"
77976,"CLUB218"
77980,"CLUB105"
77985,"CLUB109"
77991,"CLUB123"
78039,"CLUB402"
78076,"CLUB256"
78138,"CLUB221"
78157,"CLUB123"
78164,"CLUB134"
78166,"CLUB402"
78170,"CLUB111"
78175,"CLUB413"
78204,"CLUB261"
78277,"CLUB117"
78311,"CLUB413"
78323,"CLUB243"
78333,"CLUB410"
78342,"CLUB102"
78349,"CLUB126"
78365,"CLUB604"
78374,"CLUB109"
78376,"CLUB111"
78379,"CLUB221"
78386,"CLUB402"
78407,"CLUB115"
78467,"CLUB106"
78497,"CLUB124"
78506,"CLUB109"
78524,"CLUB101"
78536,"CLUB113"
78539,"CLUB105"
78545,"CLUB604"
78546,"CLUB103"
78635,"CLUB117"
78636,"CLUB123"
78641,"CLUB115"
78647,"CLUB402"
