primary_key,EMP_TYPE
78524,"cond16"
78528,"cond16"
78530,"cond16"
78533,"cond16"
78535,"cond16"
78536,"cond22"
78537,"cond16"
78541,"cond16"
78544,"cond16"
78546,"cond16"
78550,"cond16"
78553,"cond15"
78554,"cond21"
78555,"cond16"
78562,"cond16"
78570,"cond16"
78582,"cond16"
78584,"cond16"
78586,"cond16"
78587,"cond16"
78592,"cond16"
78595,"cond13"
78598,"cond16"
78600,"cond16"
78603,"cond16"
78605,"cond15"
78608,"cond16"
78613,"cond21"
78618,"cond16"
78619,"cond16"
78622,"cond16"
78627,"cond16"
78628,"cond15"
78632,"cond11"
78635,"cond16"
78644,"cond16"
78647,"cond16"
78659,"cond16"
78665,"cond21"
78666,"cond16"
78667,"cond16"
78671,"cond16"
78674,"cond16"
78682,"cond12"
78683,"cond16"
78685,"cond16"
78687,"cond16"
78691,"cond12"
78695,"cond16"
78697,"cond16"
78701,"cond16"
78703,"cond16"
78705,"cond16"
78706,"cond21"
78707,"cond16"
78709,"cond16"
78726,"cond16"
78744,"cond14"
78754,"cond16"
78763,"cond16"
78770,"cond15"
78772,"cond15"
78773,"cond16"
78777,"cond16"
78778,"cond16"
78779,"cond16"
78780,"cond16"
78781,"cond16"
78782,"cond16"
78784,"cond16"
78785,"cond16"
78796,"cond16"
78797,"cond15"
78801,"cond16"
78805,"cond16"
78808,"cond16"
78809,"cond21"
78810,"cond16"
78812,"cond16"
78813,"cond16"
78814,"cond16"
78823,"cond16"
78835,"cond16"
78836,"cond16"
78838,"cond16"
78841,"cond16"
78843,"cond16"
78845,"cond11"
78854,"cond16"
78859,"cond16"
78860,"cond16"
78865,"cond22"
78867,"cond11"
78870,"cond15"
78877,"cond16"
78884,"cond15"
78885,"cond16"
78887,"cond16"
78888,"cond16"
78892,"cond16"
78894,"cond16"
78906,"cond21"
78908,"cond11"
78912,"cond16"
78914,"cond16"
78917,"cond21"
78935,"cond16"
78939,"cond16"
78941,"cond16"
78942,"cond16"
78943,"cond15"
78949,"cond16"
78953,"cond16"
78957,"cond22"
78960,"cond16"
78962,"cond16"
78970,"cond16"
78972,"cond16"
78978,"cond16"
78979,"cond16"
78984,"cond16"
78985,"cond16"
78987,"cond15"
78989,"cond16"
78998,"cond16"
79002,"cond16"
79004,"cond16"
79011,"cond16"
79015,"cond16"
79018,"cond16"
79027,"cond16"
79028,"cond16"
79030,"cond16"
79032,"cond16"
79033,"cond21"
79036,"cond15"
79037,"cond16"
79040,"cond15"
79042,"cond16"
79046,"cond16"
79053,"cond16"
79056,"cond16"
79058,"cond16"
79060,"cond16"
79068,"cond16"
79071,"cond16"
79081,"cond16"
79086,"cond21"
79087,"cond11"
79089,"cond15"
79093,"cond16"
79096,"cond16"
79110,"cond15"
79111,"cond16"
79114,"cond16"
79115,"cond16"
79117,"cond16"
79118,"cond22"
79121,"cond13"
79124,"cond16"
79125,"cond16"
79129,"cond16"
79130,"cond15"
79132,"cond16"
79140,"cond16"
79141,"cond21"
79142,"cond16"
79143,"cond16"
79146,"cond16"
79150,"cond16"
79153,"cond21"
79155,"cond16"
79158,"cond16"
79160,"cond21"
79162,"cond15"
79176,"cond16"
79178,"cond11"
79183,"cond16"
79190,"cond16"
79194,"cond16"
79200,"cond16"
79203,"cond16"
79205,"cond16"
79208,"cond16"
79209,"cond16"
79212,"cond16"
79220,"cond16"
79221,"cond16"
79230,"cond16"
79231,"cond16"
79233,"cond16"
79234,"cond16"
79235,"cond15"
79237,"cond16"
79239,"cond16"
79240,"cond21"
79243,"cond16"
79251,"cond16"
79252,"cond16"
79254,"cond16"
79257,"cond16"
79262,"cond16"
79264,"cond15"
79268,"cond16"
79270,"cond16"
79276,"cond16"
79285,"cond16"
79286,"cond21"
79295,"cond12"
79299,"cond16"
79300,"cond15"
79301,"cond16"
79303,"cond16"
79306,"cond21"
79308,"cond16"
79313,"cond16"
79314,"cond16"
79317,"cond16"
79319,"cond16"
79320,"cond15"
79325,"cond16"
79331,"cond16"
79334,"cond22"
79336,"cond16"
79337,"cond15"
79338,"cond16"
79341,"cond21"
79343,"cond16"
79351,"cond16"
79359,"cond15"
79360,"cond16"
79361,"cond16"
79366,"cond16"
79371,"cond16"
79372,"cond11"
79375,"cond16"
79381,"cond16"
79391,"cond16"
79393,"cond16"
79396,"cond16"
79400,"cond16"
79406,"cond21"
79407,"cond22"
79408,"cond22"
79411,"cond15"
79418,"cond16"
79421,"cond16"
79425,"cond16"
79432,"cond16"
79437,"cond16"
79446,"cond16"
79448,"cond16"
79456,"cond16"
79457,"cond16"
79463,"cond16"
79469,"cond16"
79477,"cond16"
79481,"cond16"
79485,"cond21"
79487,"cond16"
79488,"cond16"
79490,"cond16"
79495,"cond16"
79501,"cond16"
79504,"cond16"
79505,"cond16"
79506,"cond16"
79507,"cond16"
79508,"cond16"
79510,"cond21"
79516,"cond16"
79522,"cond12"
79525,"cond22"
79529,"cond16"
79535,"cond16"
79541,"cond16"
79542,"cond16"
79543,"cond16"
79546,"cond16"
79548,"cond21"
79550,"cond16"
79554,"cond16"
79557,"cond16"
79562,"cond16"
79565,"cond16"
79568,"cond16"
79570,"cond16"
79573,"cond16"
79574,"cond16"
79580,"cond16"
79581,"cond16"
79582,"cond16"
79583,"cond16"
79586,"cond16"
79592,"cond16"
79597,"cond16"
79598,"cond16"
79599,"cond16"
79602,"cond16"
79604,"cond16"
79606,"cond16"
79610,"cond16"
79629,"cond16"
79632,"cond16"
79633,"cond16"
79634,"cond16"
79635,"cond16"
79638,"cond16"
79653,"cond16"
79655,"cond16"
79656,"cond16"
79657,"cond16"
79659,"cond16"
79661,"cond16"
79662,"cond16"
79663,"cond16"
79668,"cond16"
79672,"cond16"
79674,"cond16"
79680,"cond16"
79682,"cond16"
79684,"cond16"
79696,"cond15"
79700,"cond16"
79702,"cond16"
79704,"cond15"
79710,"cond16"
79712,"cond21"
79719,"cond22"
79720,"cond16"
79727,"cond16"
79728,"cond15"
79729,"cond16"
79734,"cond16"
79744,"cond15"
79745,"cond15"
79749,"cond16"
79750,"cond16"
79756,"cond16"
79757,"cond16"
79759,"cond16"
79760,"cond16"
79763,"cond16"
79764,"cond21"
79772,"cond16"
79774,"cond16"
79786,"cond16"
79787,"cond16"
79790,"cond22"
79794,"cond16"
79795,"cond22"
79800,"cond12"
79803,"cond16"
79804,"cond16"
79805,"cond16"
79806,"cond16"
79812,"cond16"
79813,"cond16"
79815,"cond16"
79817,"cond16"
79821,"cond16"
79823,"cond16"
79824,"cond16"
79825,"cond16"
79826,"cond16"
79831,"cond16"
79836,"cond16"
79838,"cond16"
79844,"cond16"
79847,"cond16"
79850,"cond16"
79865,"cond15"
79866,"cond16"
79867,"cond16"
79870,"cond16"
79871,"cond22"
79874,"cond16"
79876,"cond16"
79877,"cond16"
79882,"cond16"
79883,"cond16"
79892,"cond16"
79894,"cond16"
79895,"cond16"
79896,"cond16"
79904,"cond15"
79907,"cond16"
79909,"cond22"
79911,"cond16"
79912,"cond16"
79914,"cond16"
79918,"cond16"
79919,"cond16"
79922,"cond16"
79925,"cond15"
79926,"cond16"
79927,"cond16"
79928,"cond16"
79933,"cond15"
79937,"cond15"
79938,"cond16"
79939,"cond15"
79941,"cond16"
79945,"cond16"
79946,"cond16"
79947,"cond16"
79965,"cond22"
79968,"cond16"
79969,"cond16"
79974,"cond15"
79976,"cond16"
79978,"cond21"
79979,"cond16"
79980,"cond16"
79984,"cond16"
79990,"cond16"
79994,"cond16"
80000,"cond16"
80001,"cond15"
80002,"cond16"
80003,"cond16"
80004,"cond16"
80014,"cond16"
80016,"cond16"
80019,"cond22"
80022,"cond16"
80030,"cond16"
80032,"cond16"
80036,"cond21"
80038,"cond16"
80041,"cond16"
80044,"cond16"
80052,"cond15"
80056,"cond16"
80063,"cond16"
80065,"cond16"
80067,"cond16"
80068,"cond15"
80070,"cond16"
80075,"cond16"
80077,"cond16"
80084,"cond16"
80085,"cond16"
80089,"cond16"
80094,"cond16"
80098,"cond16"
80104,"cond16"
80105,"cond16"
80106,"cond16"
80107,"cond16"
80109,"cond11"
80113,"cond16"
80114,"cond16"
80115,"cond16"
80117,"cond16"
80120,"cond16"
80121,"cond16"
80122,"cond16"
80135,"cond16"
80151,"cond16"
80152,"cond15"
80156,"cond16"
80158,"cond16"
80171,"cond16"
80182,"cond16"
80183,"cond16"
80184,"cond16"
80190,"cond15"
80191,"cond16"
80195,"cond16"
80196,"cond16"
80198,"cond16"
80199,"cond16"
80203,"cond16"
80206,"cond16"
80208,"cond16"
80210,"cond16"
80213,"cond16"
80216,"cond21"
80217,"cond16"
80222,"cond12"
80224,"cond16"
80225,"cond16"
80228,"cond16"
80230,"cond16"
80232,"cond16"
80236,"cond16"
80238,"cond16"
80239,"cond16"
80240,"cond16"
80243,"cond16"
80253,"cond16"
80257,"cond16"
80258,"cond22"
80265,"cond11"
80267,"cond22"
80271,"cond16"
80272,"cond16"
80284,"cond16"
80287,"cond16"
80289,"cond14"
80293,"cond16"
80300,"cond16"
80303,"cond16"
80314,"cond16"
80315,"cond11"
80316,"cond21"
80322,"cond16"
80323,"cond16"
80328,"cond22"
80331,"cond15"
80332,"cond16"
80335,"cond16"
80338,"cond16"
80341,"cond16"
80342,"cond16"
80343,"cond16"
80346,"cond16"
80352,"cond16"
80354,"cond16"
80358,"cond16"
80364,"cond16"
80366,"cond16"
80373,"cond16"
80374,"cond16"
80375,"cond16"
80376,"cond16"
80380,"cond16"
80384,"cond16"
80405,"cond16"
80406,"cond16"
80413,"cond16"
80421,"cond16"
80427,"cond16"
80431,"cond11"
80433,"cond16"
80442,"cond16"
80446,"cond16"
80448,"cond16"
80450,"cond16"
80454,"cond22"
80461,"cond16"
80463,"cond22"
80469,"cond16"
80470,"cond16"
80473,"cond16"
80475,"cond16"
80480,"cond16"
80483,"cond16"
80485,"cond16"
80488,"cond16"
80489,"cond16"
80492,"cond16"
80493,"cond16"
80507,"cond16"
80508,"cond16"
80520,"cond15"
80525,"cond16"
80530,"cond16"
80531,"cond16"
80532,"cond15"
80538,"cond21"
80541,"cond16"
80543,"cond16"
80551,"cond16"
80553,"cond16"
80562,"cond16"
80566,"cond16"
80571,"cond16"
80572,"cond15"
80573,"cond16"
80577,"cond16"
80578,"cond16"
80581,"cond16"
80584,"cond16"
80585,"cond16"
80588,"cond16"
80589,"cond16"
80596,"cond16"
80600,"cond21"
80607,"cond16"
80613,"cond16"
80614,"cond16"
80615,"cond16"
80616,"cond16"
80619,"cond15"
80626,"cond16"
80627,"cond16"
80628,"cond16"
80632,"cond16"
80634,"cond16"
80641,"cond16"
80644,"cond16"
80661,"cond16"
80668,"cond16"
80669,"cond16"
80676,"cond16"
80679,"cond16"
80680,"cond16"
80683,"cond11"
80687,"cond16"
80689,"cond16"
80694,"cond16"
80697,"cond16"
80708,"cond15"
80723,"cond16"
80740,"cond11"
80749,"cond15"
80762,"cond16"
80764,"cond11"
80768,"cond16"
80775,"cond16"
80777,"cond16"
80778,"cond21"
80780,"cond16"
80789,"cond16"
80793,"cond16"
80802,"cond16"
80803,"cond16"
80804,"cond16"
80805,"cond16"
80808,"cond16"
80810,"cond16"
80828,"cond21"
80832,"cond15"
80839,"cond16"
80841,"cond12"
80842,"cond16"
80846,"cond15"
80847,"cond16"
80852,"cond16"
80861,"cond16"
80863,"cond16"
80877,"cond16"
80882,"cond16"
80885,"cond16"
80886,"cond16"
80910,"cond16"
80915,"cond16"
80916,"cond16"
80928,"cond22"
80939,"cond21"
80942,"cond16"
80944,"cond16"
80945,"cond16"
80949,"cond16"
80950,"cond21"
80954,"cond22"
80967,"cond15"
80970,"cond16"
80971,"cond15"
80984,"cond16"
80996,"cond16"
80999,"cond16"
81000,"cond15"
81002,"cond15"
81015,"cond16"
81023,"cond16"
81029,"cond16"
81030,"cond16"
81032,"cond16"
81034,"cond16"
81035,"cond21"
81039,"cond11"
81040,"cond21"
81042,"cond16"
81047,"cond16"
81049,"cond16"
81050,"cond16"
81055,"cond12"
81059,"cond15"
81062,"cond16"
81065,"cond16"
81068,"cond15"
81069,"cond14"
81072,"cond15"
81076,"cond16"
81081,"cond16"
81084,"cond16"
81087,"cond16"
81092,"cond16"
81096,"cond16"
81097,"cond16"
81100,"cond16"
81104,"cond15"
81106,"cond16"
81117,"cond16"
81122,"cond16"
81129,"cond15"
81134,"cond16"
81135,"cond16"
81136,"cond16"
81140,"cond15"
81144,"cond15"
81145,"cond16"
81150,"cond15"
81155,"cond15"
81157,"cond22"
81163,"cond16"
81168,"cond13"
81171,"cond16"
81176,"cond16"
81178,"cond16"
81181,"cond21"
81186,"cond16"
81189,"cond16"
81190,"cond16"
81191,"cond22"
81196,"cond16"
81199,"cond15"
81214,"cond15"
81216,"cond16"
81223,"cond16"
81224,"cond16"
81226,"cond16"
81232,"cond15"
81236,"cond16"
81240,"cond21"
81244,"cond22"
81249,"cond16"
81251,"cond15"
81254,"cond16"
81257,"cond22"
81260,"cond16"
81262,"cond16"
81264,"cond15"
81268,"cond16"
81274,"cond11"
81277,"cond21"
81288,"cond16"
81290,"cond16"
81292,"cond16"
81294,"cond16"
81298,"cond22"
81299,"cond16"
81302,"cond21"
81304,"cond16"
81305,"cond16"
81310,"cond16"
81311,"cond21"
81315,"cond16"
81325,"cond15"
81326,"cond16"
81335,"cond16"
81343,"cond16"
81353,"cond16"
81358,"cond16"
81361,"cond16"
81364,"cond16"
81366,"cond16"
81372,"cond16"
81377,"cond16"
81389,"cond16"
81392,"cond16"
81393,"cond16"
81404,"cond14"
81405,"cond16"
81409,"cond16"
81411,"cond16"
81416,"cond16"
81424,"cond16"
81426,"cond16"
81437,"cond21"
81439,"cond16"
81442,"cond16"
81446,"cond16"
81447,"cond12"
81448,"cond16"
81449,"cond16"
81458,"cond16"
81461,"cond16"
81466,"cond16"
81470,"cond16"
81473,"cond16"
81480,"cond15"
81483,"cond21"
81487,"cond16"
81490,"cond16"
81495,"cond22"
81504,"cond16"
81509,"cond16"
81511,"cond16"
81519,"cond16"
81520,"cond16"
81523,"cond16"
81524,"cond16"
81528,"cond16"
81531,"cond16"
81533,"cond11"
81544,"cond16"
81545,"cond16"
81550,"cond22"
81553,"cond16"
81554,"cond22"
81555,"cond16"
81556,"cond16"
81557,"cond21"
81559,"cond16"
81560,"cond16"
81561,"cond16"
81562,"cond16"
81563,"cond16"
81569,"cond16"
81572,"cond16"
81576,"cond16"
81588,"cond16"
81601,"cond16"
81611,"cond16"
81619,"cond21"
81622,"cond13"
81623,"cond16"
81627,"cond16"
81635,"cond16"
81640,"cond16"
81645,"cond15"
81650,"cond16"
81656,"cond16"
81658,"cond16"
81660,"cond15"
81663,"cond22"
81670,"cond15"
81703,"cond16"
81705,"cond16"
81715,"cond16"
81721,"cond16"
81723,"cond16"
81725,"cond21"
81726,"cond16"
81730,"cond21"
81731,"cond16"
81734,"cond16"
81740,"cond16"
81744,"cond16"
81750,"cond16"
81754,"cond16"
81760,"cond16"
81762,"cond13"
81770,"cond16"
81772,"cond16"
81777,"cond16"
81782,"cond16"
81783,"cond16"
81786,"cond21"
81787,"cond14"
81789,"cond16"
81792,"cond16"
81802,"cond16"
81807,"cond16"
81810,"cond16"
81811,"cond16"
81816,"cond16"
81817,"cond21"
81825,"cond16"
81833,"cond16"
81835,"cond16"
81836,"cond16"
81845,"cond16"
81854,"cond16"
81855,"cond16"
81862,"cond16"
81865,"cond16"
81869,"cond16"
81873,"cond16"
81881,"cond12"
81885,"cond16"
81904,"cond16"
81905,"cond16"
81914,"cond16"
81917,"cond16"
81923,"cond16"
81925,"cond16"
81931,"cond15"
81932,"cond16"
81941,"cond16"
81943,"cond15"
81944,"cond15"
81947,"cond16"
81955,"cond16"
81956,"cond16"
81957,"cond22"
81959,"cond16"
81960,"cond16"
81961,"cond16"
81962,"cond16"
81966,"cond16"
81967,"cond21"
81977,"cond16"
81978,"cond16"
81983,"cond16"
81995,"cond16"
81996,"cond16"
82007,"cond16"
82012,"cond16"
82013,"cond16"
82015,"cond22"
82030,"cond16"
82034,"cond16"
82046,"cond16"
82048,"cond16"
82055,"cond13"
82061,"cond16"
82064,"cond16"
82071,"cond16"
82073,"cond15"
82076,"cond11"
82082,"cond16"
82092,"cond16"
82094,"cond16"
82097,"cond16"
82099,"cond16"
82121,"cond16"
82122,"cond16"
82123,"cond16"
82131,"cond16"
82132,"cond16"
82136,"cond16"
82137,"cond16"
82139,"cond22"
82140,"cond16"
82156,"cond16"
82166,"cond16"
82167,"cond16"
82169,"cond16"
82170,"cond16"
82176,"cond16"
82179,"cond16"
82182,"cond16"
82185,"cond16"
82186,"cond16"
82188,"cond16"
82194,"cond16"
82201,"cond16"
82202,"cond16"
82205,"cond16"
82213,"cond16"
82216,"cond16"
82220,"cond22"
82232,"cond21"
82237,"cond16"
82245,"cond16"
82255,"cond16"
82262,"cond16"
82280,"cond16"
82283,"cond16"
82285,"cond16"
82290,"cond16"
82293,"cond16"
82298,"cond16"
82306,"cond16"
82310,"cond12"
82311,"cond16"
82313,"cond16"
82323,"cond16"
82325,"cond16"
82326,"cond16"
82331,"cond15"
82333,"cond16"
82335,"cond21"
82345,"cond16"
82346,"cond15"
82351,"cond22"
82355,"cond15"
82358,"cond16"
82373,"cond21"
82375,"cond22"
82377,"cond16"
82384,"cond16"
82385,"cond16"
82387,"cond16"
82391,"cond16"
82393,"cond16"
82394,"cond16"
82395,"cond16"
82400,"cond16"
82403,"cond16"
82405,"cond16"
82407,"cond16"
82416,"cond16"
82428,"cond16"
82429,"cond16"
82431,"cond22"
82435,"cond16"
82436,"cond21"
82442,"cond16"
82446,"cond16"
82449,"cond16"
82462,"cond22"
82464,"cond16"
82467,"cond16"
82468,"cond22"
82470,"cond16"
82472,"cond15"
82479,"cond16"
82489,"cond11"
82495,"cond16"
82498,"cond16"
82512,"cond15"
82515,"cond16"
82520,"cond16"
82526,"cond16"
82529,"cond15"
82530,"cond16"
82535,"cond16"
82543,"cond16"
82553,"cond16"
82555,"cond16"
82569,"cond15"
82572,"cond15"
82574,"cond16"
82576,"cond21"
82578,"cond16"
82593,"cond16"
82594,"cond16"
82599,"cond16"
82601,"cond16"
82608,"cond16"
82618,"cond16"
82625,"cond16"
82627,"cond15"
82642,"cond16"
82654,"cond16"
82659,"cond16"
82660,"cond16"
82663,"cond16"
82674,"cond16"
82675,"cond16"
82679,"cond16"
82690,"cond16"
82693,"cond11"
82697,"cond16"
82702,"cond16"
82706,"cond16"
82709,"cond16"
82710,"cond16"
82720,"cond22"
82726,"cond16"
82743,"cond16"
82744,"cond16"
82748,"cond21"
82751,"cond16"
82753,"cond16"
82755,"cond22"
82760,"cond16"
82763,"cond16"
82764,"cond16"
82765,"cond16"
82767,"cond22"
82773,"cond22"
82781,"cond15"
82784,"cond16"
82792,"cond16"
82797,"cond15"
82799,"cond16"
82803,"cond21"
82805,"cond16"
82808,"cond16"
82811,"cond16"
82812,"cond21"
82814,"cond21"
82821,"cond15"
82828,"cond22"
82832,"cond16"
82837,"cond15"
82844,"cond21"
82845,"cond21"
82853,"cond16"
82865,"cond15"
82870,"cond16"
82872,"cond16"
82873,"cond16"
82882,"cond16"
82886,"cond12"
82891,"cond22"
82908,"cond16"
82909,"cond16"
82914,"cond16"
82941,"cond16"
82946,"cond21"
82952,"cond16"
82955,"cond16"
82956,"cond16"
82958,"cond16"
82966,"cond22"
82967,"cond16"
82976,"cond15"
82985,"cond16"
82986,"cond16"
82988,"cond21"
83007,"cond16"
83025,"cond16"
83031,"cond16"
83032,"cond22"
83034,"cond16"
83035,"cond16"
83037,"cond16"
83040,"cond16"
83043,"cond16"
83046,"cond21"
83054,"cond16"
83060,"cond16"
83066,"cond15"
83069,"cond16"
83071,"cond21"
83075,"cond16"
83077,"cond15"
83083,"cond11"
83089,"cond16"
83093,"cond16"
83096,"cond16"
83108,"cond11"
83109,"cond16"
83111,"cond15"
83127,"cond16"
83138,"cond11"
83146,"cond22"
83149,"cond16"
83150,"cond16"
83152,"cond16"
83160,"cond22"
83162,"cond16"
83163,"cond16"
83164,"cond21"
83170,"cond21"
83171,"cond16"
83176,"cond22"
83179,"cond16"
83180,"cond16"
83184,"cond16"
83186,"cond16"
83190,"cond16"
83193,"cond16"
83201,"cond16"
83205,"cond16"
83206,"cond22"
83208,"cond16"
83209,"cond16"
83213,"cond16"
83222,"cond16"
83223,"cond16"
83226,"cond16"
83240,"cond16"
83249,"cond16"
83257,"cond21"
83260,"cond16"
83264,"cond16"
83267,"cond16"
83277,"cond16"
83279,"cond11"
83281,"cond15"
83283,"cond16"
83285,"cond16"
83286,"cond15"
83291,"cond16"
83300,"cond21"
83311,"cond16"
83312,"cond15"
83315,"cond21"
83331,"cond16"
83334,"cond16"
83336,"cond15"
83341,"cond12"
83346,"cond16"
83354,"cond16"
83356,"cond22"
83363,"cond16"
83365,"cond16"
83375,"cond15"
83377,"cond16"
83394,"cond23"
83395,"cond22"
83403,"cond16"
83404,"cond16"
83411,"cond15"
83413,"cond21"
83420,"cond16"
83435,"cond12"
83437,"cond16"
83445,"cond16"
83447,"cond16"
83452,"cond16"
83470,"cond22"
83481,"cond16"
83483,"cond11"
83484,"cond16"
83496,"cond22"
83497,"cond16"
83498,"cond16"
83510,"cond16"
83512,"cond16"
83521,"cond11"
83522,"cond16"
83523,"cond16"
83525,"cond16"
83526,"cond16"
83527,"cond16"
83530,"cond15"
83531,"cond16"
83532,"cond16"
83543,"cond16"
83548,"cond16"
83557,"cond16"
83566,"cond16"
83572,"cond16"
83576,"cond16"
83577,"cond16"
83578,"cond15"
83580,"cond16"
83583,"cond16"
83585,"cond15"
83594,"cond16"
83595,"cond16"
83598,"cond21"
83599,"cond22"
83605,"cond15"
83608,"cond16"
83618,"cond21"
83620,"cond16"
83627,"cond16"
83630,"cond15"
83636,"cond16"
83637,"cond12"
83641,"cond16"
83652,"cond16"
83663,"cond16"
83667,"cond16"
83669,"cond16"
83672,"cond16"
83674,"cond16"
83679,"cond16"
83690,"cond16"
83704,"cond16"
83710,"cond16"
83714,"cond16"
83722,"cond16"
83726,"cond16"
83730,"cond16"
83732,"cond16"
83733,"cond16"
83744,"cond16"
83745,"cond16"
83751,"cond15"
83763,"cond16"
83764,"cond15"
83766,"cond16"
83771,"cond16"
83776,"cond16"
83792,"cond16"
83796,"cond16"
83811,"cond21"
83821,"cond16"
83823,"cond16"
83824,"cond16"
83826,"cond21"
83835,"cond16"
83836,"cond22"
83842,"cond16"
83849,"cond16"
83850,"cond16"
83852,"cond16"
83856,"cond16"
83863,"cond16"
83869,"cond16"
83871,"cond16"
83872,"cond16"
83873,"cond16"
83874,"cond16"
83878,"cond11"
83879,"cond16"
83880,"cond16"
83885,"cond16"
83892,"cond16"
83897,"cond16"
83900,"cond16"
83902,"cond21"
83904,"cond16"
83910,"cond16"
83913,"cond16"
83917,"cond16"
83922,"cond16"
83927,"cond16"
83929,"cond22"
83932,"cond16"
83942,"cond16"
83949,"cond16"
83951,"cond16"
83953,"cond16"
83956,"cond16"
83980,"cond16"
83990,"cond16"
83991,"cond21"
83992,"cond16"
83995,"cond16"
83996,"cond16"
83997,"cond16"
84000,"cond16"
84001,"cond15"
84003,"cond16"
84006,"cond16"
84007,"cond16"
84008,"cond16"
84010,"cond16"
84018,"cond16"
84021,"cond16"
84024,"cond15"
84027,"cond16"
84028,"cond16"
84030,"cond16"
84031,"cond16"
84033,"cond16"
84034,"cond21"
84035,"cond16"
84040,"cond16"
84041,"cond16"
84045,"cond16"
84049,"cond22"
84063,"cond16"
84065,"cond15"
84078,"cond16"
84084,"cond15"
84091,"cond16"
84098,"cond16"
84100,"cond16"
84103,"cond15"
84108,"cond16"
84114,"cond16"
84119,"cond15"
84120,"cond22"
84122,"cond21"
84128,"cond16"
84130,"cond22"
84136,"cond16"
84142,"cond15"
84145,"cond16"
84150,"cond16"
84154,"cond16"
84159,"cond16"
84171,"cond16"
84173,"cond16"
84175,"cond16"
84180,"cond16"
84191,"cond16"
84195,"cond16"
84198,"cond16"
84203,"cond22"
84212,"cond16"
84214,"cond16"
84216,"cond16"
84217,"cond16"
84220,"cond16"
84225,"cond16"
84226,"cond16"
84227,"cond16"
84238,"cond16"
84248,"cond16"
84257,"cond16"
84259,"cond16"
84273,"cond16"
84274,"cond16"
84281,"cond16"
84287,"cond16"
84296,"cond22"
84297,"cond16"
84298,"cond16"
84301,"cond22"
84311,"cond21"
84313,"cond16"
84317,"cond21"
84318,"cond16"
84328,"cond12"
84329,"cond16"
84332,"cond16"
84334,"cond16"
84338,"cond15"
84351,"cond16"
84354,"cond21"
84359,"cond16"
84360,"cond16"
84362,"cond21"
84366,"cond16"
84375,"cond16"
84377,"cond16"
84388,"cond16"
84397,"cond16"
84398,"cond16"
84401,"cond16"
84406,"cond16"
84418,"cond16"
84424,"cond16"
84425,"cond16"
84426,"cond16"
84428,"cond15"
84430,"cond16"
84434,"cond16"
84435,"cond13"
84436,"cond15"
84443,"cond21"
84450,"cond16"
84452,"cond16"
84453,"cond16"
84458,"cond16"
84462,"cond16"
84464,"cond16"
84468,"cond16"
84470,"cond16"
84474,"cond16"
84479,"cond16"
84481,"cond16"
84490,"cond16"
84494,"cond16"
84499,"cond16"
84502,"cond16"
84507,"cond16"
84508,"cond21"
84510,"cond15"
84519,"cond16"
84531,"cond11"
84532,"cond16"
84537,"cond16"
84543,"cond16"
84556,"cond22"
84558,"cond16"
84561,"cond16"
84573,"cond16"
84582,"cond16"
84583,"cond21"
84584,"cond16"
84589,"cond22"
84593,"cond16"
84602,"cond21"
84604,"cond16"
84613,"cond15"
84615,"cond16"
84621,"cond21"
84634,"cond22"
84639,"cond21"
84641,"cond16"
84642,"cond16"
84649,"cond16"
84651,"cond16"
84662,"cond16"
84663,"cond16"
84667,"cond16"
84669,"cond16"
84671,"cond16"
84682,"cond16"
84687,"cond16"
84691,"cond16"
84694,"cond16"
84695,"cond16"
84699,"cond16"
84701,"cond16"
84703,"cond15"
84715,"cond16"
84722,"cond22"
84727,"cond22"
84728,"cond21"
84739,"cond16"
84748,"cond16"
84756,"cond16"
84759,"cond16"
84765,"cond16"
84766,"cond22"
84776,"cond16"
84781,"cond16"
84782,"cond16"
84794,"cond16"
84797,"cond21"
84799,"cond16"
84802,"cond16"
84804,"cond16"
84810,"cond21"
84815,"cond16"
84816,"cond16"
84823,"cond16"
84829,"cond15"
84836,"cond22"
84847,"cond16"
84854,"cond16"
84855,"cond16"
84863,"cond16"
84867,"cond16"
84868,"cond16"
84870,"cond16"
84871,"cond15"
84873,"cond21"
84874,"cond16"
84884,"cond22"
84885,"cond15"
84886,"cond16"
84889,"cond16"
84891,"cond16"
84893,"cond21"
84896,"cond16"
84898,"cond16"
84899,"cond15"
84905,"cond16"
84906,"cond16"
84912,"cond16"
84916,"cond22"
84917,"cond16"
84918,"cond16"
84922,"cond16"
84924,"cond16"
84929,"cond14"
84933,"cond16"
84944,"cond16"
84945,"cond15"
84947,"cond15"
84948,"cond15"
84949,"cond16"
84951,"cond22"
84955,"cond16"
84957,"cond16"
84958,"cond16"
84959,"cond22"
84960,"cond16"
84967,"cond16"
84971,"cond15"
84973,"cond16"
84975,"cond15"
84976,"cond16"
84981,"cond22"
84984,"cond16"
84985,"cond15"
84987,"cond15"
84994,"cond16"
84997,"cond11"
85006,"cond16"
85008,"cond13"
85013,"cond21"
85030,"cond22"
85034,"cond22"
85035,"cond16"
85037,"cond16"
85054,"cond21"
85057,"cond16"
85063,"cond16"
85066,"cond16"
85069,"cond16"
85072,"cond16"
85073,"cond21"
85074,"cond16"
85076,"cond12"
85084,"cond16"
85085,"cond16"
85089,"cond16"
85090,"cond16"
85096,"cond16"
85099,"cond22"
85104,"cond16"
85106,"cond16"
85108,"cond16"
85109,"cond16"
85134,"cond16"
